,x0,carat,cut,color,clarity,x,y,z,depth,table,price
2064,1,1.22,5,4,5,6.89,6.81,4.22,61.6,57.0,6559
2065,1,1.4,5,4,6,7.12,7.05,4.4,62.1,55.0,10427
2066,1,0.7,4,3,7,5.7,5.67,3.52,61.9,56.0,2367
2067,1,0.5,5,4,8,5.09,5.05,3.16,62.3,56.0,1935
2068,1,0.32,5,6,4,4.41,4.36,2.72,62.0,55.0,576
2069,1,0.76,2,2,5,5.73,5.75,3.68,64.1,59.0,1914
2070,1,1.1,5,4,6,6.63,6.57,4.09,61.9,57.0,7540
2071,1,1.05,3,6,6,6.48,6.53,4.01,61.6,58.0,6803
2072,1,0.55,5,1,5,5.29,5.3,3.24,61.2,55.0,982
2073,1,0.73,4,4,5,5.75,5.8,3.58,62.0,58.0,2163
2074,1,0.34,5,7,8,4.54,4.58,2.74,60.1,57.0,918
2075,1,0.3,5,7,8,4.42,4.38,2.62,59.5,56.0,950
2076,1,0.35,5,2,10,4.51,4.55,2.84,62.7,55.0,778
2077,1,0.3,5,5,7,4.31,4.35,2.69,62.1,55.0,612
2078,1,0.43,5,7,7,4.83,4.86,3.01,62.1,55.0,1207
2079,1,0.38,5,7,6,4.61,4.66,2.92,63.0,54.0,929
2080,1,0.3,4,7,4,4.29,4.32,2.68,62.3,58.0,447
2081,1,1.01,2,3,6,6.38,6.34,4.08,64.2,55.0,4839
2082,1,1.5,4,5,6,7.37,7.31,4.48,61.0,58.0,14352
2083,1,1.14,4,3,5,6.71,6.67,4.14,61.9,58.0,5458
2084,1,0.31,5,6,6,4.38,4.41,2.7,61.4,54.0,680
2085,1,0.42,5,1,6,4.81,4.87,3.0,62.0,55.0,628
2086,1,1.5,5,2,5,7.35,7.31,4.57,62.3,55.0,8736
2087,1,0.31,4,4,10,4.42,4.38,2.71,61.6,55.0,988
2088,1,0.31,5,4,10,4.34,4.31,2.71,62.7,57.0,988
2089,1,0.64,4,6,5,5.57,5.53,3.4,61.3,58.0,1811
2090,1,0.3,3,6,5,4.35,4.37,2.64,60.6,56.0,526
2091,1,1.03,4,3,6,6.48,6.43,3.99,61.8,58.0,5722
2092,1,0.7,3,5,5,5.63,5.69,3.53,62.4,56.0,2573
2093,1,0.49,4,1,4,5.14,5.12,3.07,59.8,59.0,900
2094,1,0.53,5,5,6,5.23,5.19,3.22,61.8,55.0,1753
2095,1,1.24,4,4,9,7.02,7.01,4.24,60.4,59.0,10485
2096,1,0.34,5,2,5,4.44,4.48,2.76,61.9,57.0,459
2097,1,1.21,5,2,5,6.81,6.78,4.24,62.4,55.0,5218
2098,1,1.52,4,7,4,7.51,7.46,4.43,59.2,62.0,10291
2099,1,0.3,5,7,6,4.28,4.24,2.68,62.9,56.0,911
2100,1,1.2,3,5,4,6.7,6.66,4.23,63.3,59.0,4274
2101,1,0.47,5,3,10,4.97,5.0,3.11,62.4,57.0,1865
2102,1,0.4,5,4,9,4.66,4.73,2.94,62.6,57.0,995
2103,1,0.23,3,6,9,3.9,3.95,2.47,62.9,59.0,518
2104,1,1.16,5,7,5,6.76,6.73,4.18,62.0,56.0,5911
2105,1,0.51,5,4,7,5.09,5.14,3.19,62.3,53.5,1652
2106,1,1.73,4,2,7,7.75,7.68,4.76,61.8,58.0,13250
2107,1,1.03,3,4,4,6.46,6.49,4.03,62.2,56.0,4374
2108,1,0.29,5,4,5,4.25,4.29,2.65,62.1,54.0,420
2109,1,1.03,3,7,4,6.38,6.42,4.05,63.3,58.0,4963
2110,1,0.32,4,2,5,4.4,4.36,2.7,61.6,61.0,540
2111,1,0.3,5,6,5,4.33,4.29,2.67,61.9,57.0,675
2112,1,0.7,2,3,4,5.58,5.66,3.53,62.8,57.0,1790
2113,1,0.7,2,7,5,5.62,5.59,3.6,64.2,60.0,2318
2114,1,1.58,4,7,5,7.41,7.37,4.63,62.7,60.0,13995
2115,1,0.38,5,5,6,4.6,4.63,2.87,62.2,57.0,800
2116,1,0.78,3,3,4,5.84,5.88,3.7,63.1,56.0,2348
2117,1,0.53,5,7,9,5.16,5.21,3.24,62.5,54.0,2905
2118,1,0.34,4,6,6,4.45,4.43,2.75,61.9,58.0,956
2119,1,1.51,5,2,4,7.28,7.34,4.59,62.8,54.0,7693
2120,1,0.7,4,5,4,5.69,5.66,3.51,61.9,62.0,2107
2121,1,0.91,5,6,4,6.22,6.3,3.87,61.8,53.0,3723
2122,1,0.73,3,6,6,5.71,5.8,3.54,61.5,58.0,3307
2123,1,1.07,4,4,6,6.55,6.54,4.05,61.9,58.0,6903
2124,1,2.31,3,2,4,8.34,8.43,5.27,62.9,58.0,17062
2125,1,0.37,3,6,8,4.63,4.68,2.85,61.2,55.0,779
2126,1,0.41,3,1,8,4.67,4.71,2.96,63.1,60.0,754
2127,1,1.26,5,5,8,6.87,6.92,4.3,62.3,57.0,12237
2128,1,1.11,4,4,5,6.69,6.64,4.07,60.9,59.0,4096
2129,1,0.72,4,1,5,5.77,5.74,3.57,62.0,58.0,1879
2130,1,1.09,5,4,7,6.55,6.63,4.11,62.4,57.0,6934
2131,1,0.32,5,7,6,4.38,4.34,2.72,62.4,57.0,972
2132,1,1.15,5,4,5,6.72,6.76,4.18,62.0,55.0,6313
2133,1,0.55,4,2,9,5.27,5.3,3.24,61.3,59.0,1593
2134,1,1.2,3,3,5,6.75,6.7,4.26,63.3,57.0,5114
2135,1,0.4,4,5,5,4.74,4.68,2.95,62.6,59.0,945
2136,1,2.32,4,1,4,8.69,8.64,5.11,59.0,59.0,14666
2137,1,1.5,4,6,4,7.2,7.17,4.43,61.7,58.0,8190
2138,1,1.83,5,1,6,7.84,7.9,4.88,62.0,56.0,11406
2139,1,0.41,2,4,5,4.68,4.72,3.02,64.3,54.0,646
2140,1,0.4,5,5,8,4.78,4.83,2.89,60.1,57.0,990
2141,1,0.6,4,6,6,5.51,5.46,3.25,59.3,60.0,2124
2142,1,0.9,2,5,5,6.24,6.28,3.63,58.0,58.0,3699
2143,1,0.43,4,5,5,4.82,4.79,3.0,62.4,57.0,1016
2144,1,0.31,5,4,9,4.36,4.39,2.69,61.5,54.0,789
2145,1,1.01,3,5,6,6.41,6.37,4.03,63.1,56.0,6267
2146,1,1.51,4,3,9,7.42,7.4,4.49,60.6,60.0,12336
2147,1,0.36,5,4,10,4.54,4.58,2.82,62.0,57.0,1006
2148,1,0.31,3,4,7,4.35,4.36,2.73,62.7,54.0,542
2149,1,0.39,4,5,10,4.83,4.79,2.79,58.0,61.0,1290
2150,1,0.9,2,3,5,6.04,6.08,3.9,64.4,58.0,3465
2151,1,0.32,4,4,7,4.36,4.35,2.69,61.8,60.0,828
2152,1,0.9,3,5,5,6.18,6.12,3.88,63.1,58.0,3881
2153,1,0.46,5,7,6,4.93,4.97,3.06,61.8,56.0,1291
2154,1,1.24,4,6,7,6.99,6.96,4.18,59.9,61.0,10388
2155,1,2.0,4,1,6,8.06,8.11,4.97,61.5,59.0,13552
2156,1,0.52,5,7,6,5.15,5.2,3.19,61.6,55.0,1822
2157,1,0.25,5,4,5,4.04,4.07,2.54,62.6,53.0,395
2158,1,2.21,3,1,4,8.37,8.45,5.1,60.6,62.0,12215
2159,1,1.09,5,4,6,6.68,6.73,4.06,60.6,57.0,7227
2160,1,0.94,5,6,4,6.29,6.34,3.86,61.1,55.0,3915
2161,1,0.9,3,4,7,6.0,6.08,3.76,62.3,60.0,4540
2162,1,0.3,3,4,7,4.28,4.24,2.69,63.1,58.0,776
2163,1,0.9,5,4,5,6.19,6.15,3.85,62.4,55.0,4036
2164,1,0.35,2,3,5,4.46,4.51,2.83,63.1,58.0,491
2165,1,0.3,3,4,7,4.26,4.28,2.68,62.8,58.0,605
2166,1,0.3,4,4,9,4.33,4.37,2.64,60.7,59.0,789
2167,1,0.73,5,6,6,5.8,5.82,3.58,61.6,56.0,3429
2168,1,0.43,3,5,6,4.84,4.87,2.96,61.0,57.0,905
2169,1,0.31,4,5,7,4.35,4.39,2.7,61.8,60.0,680
2170,1,1.51,5,5,5,7.42,7.44,4.51,60.7,59.0,11302
2171,1,1.51,4,1,6,7.36,7.3,4.57,62.3,59.0,6342
2172,1,0.9,5,6,6,6.17,6.21,3.84,62.0,59.0,5439
2173,1,0.24,5,6,5,4.01,3.99,2.5,62.5,56.0,486
2174,1,1.7,3,3,4,7.5,7.43,4.74,63.5,58.0,7235
2175,1,1.01,3,4,6,6.36,6.31,4.0,63.1,60.0,6108
2176,1,1.5,5,6,5,7.38,7.43,4.47,60.4,59.0,12265
2177,1,0.78,5,2,6,5.97,5.92,3.62,60.9,57.0,2422
2178,1,1.7,5,5,6,7.65,7.57,4.75,62.4,57.0,17360
2179,1,0.42,4,3,5,4.84,4.85,2.95,60.9,58.0,700
2180,1,1.18,5,7,5,6.8,6.76,4.2,61.9,55.0,7216
2181,1,0.7,4,5,5,5.68,5.72,3.54,62.1,59.0,2196
2182,1,0.41,5,4,5,4.78,4.81,2.96,61.7,54.0,688
2183,1,0.74,4,7,4,5.85,5.83,3.61,61.8,59.0,2291
2184,1,0.26,3,4,7,4.07,4.1,2.53,61.9,56.0,418
2185,1,0.51,4,5,4,5.09,5.02,3.15,62.3,62.0,956
2186,1,1.0,1,6,6,6.23,6.18,4.16,67.0,54.0,5729
2187,1,0.48,5,4,4,5.04,5.06,3.13,62.0,54.0,841
2188,1,0.64,5,4,5,5.55,5.59,3.43,61.6,55.0,1737
2189,1,0.7,5,5,9,5.66,5.7,3.56,62.7,54.0,4021
2190,1,0.31,3,4,10,4.33,4.36,2.68,61.7,54.0,924
2191,1,0.3,5,4,6,4.33,4.28,2.64,61.3,56.0,675
2192,1,0.3,5,2,7,4.3,4.34,2.7,62.5,54.0,457
2193,1,0.93,4,3,6,6.29,6.26,3.82,61.0,60.0,4050
2194,1,0.71,2,5,5,5.61,5.57,3.57,63.9,57.0,2352
2195,1,0.9,3,7,4,6.06,6.15,3.84,62.9,59.0,3706
2196,1,0.81,5,5,5,6.01,6.06,3.71,61.5,57.0,3422
2197,1,1.52,4,7,5,7.49,7.46,4.5,60.2,58.0,12502
2198,1,0.55,5,5,9,5.3,5.35,3.26,61.2,54.0,3005
2199,1,0.3,5,4,9,4.32,4.35,2.7,62.3,54.0,764
2200,1,1.04,3,4,5,6.63,6.68,3.94,59.2,61.0,4724
2201,1,1.02,4,4,4,6.56,6.51,3.97,60.7,56.0,3904
2202,1,0.31,4,6,8,4.33,4.35,2.66,61.3,60.0,816
2203,1,0.53,5,6,6,5.19,5.21,3.23,62.1,54.6,1690
2204,1,0.52,5,6,6,5.13,5.16,3.2,62.2,54.0,1825
2205,1,0.34,5,7,6,4.49,4.52,2.79,61.9,55.0,802
2206,1,0.9,3,2,6,6.1,6.08,3.85,63.2,54.0,3382
2207,1,0.35,5,7,6,4.54,4.56,2.79,61.3,56.0,829
2208,1,2.19,5,3,4,8.36,8.48,5.22,62.0,56.0,17433
2209,1,0.37,3,4,6,4.59,4.63,2.82,61.2,57.0,649
2210,1,1.01,5,3,7,6.48,6.43,3.97,61.5,56.0,4779
2211,1,0.71,5,3,7,5.73,5.75,3.54,61.7,55.0,3229
2212,1,0.52,5,6,6,5.23,5.16,3.18,61.2,56.0,1815
2213,1,0.33,3,6,6,4.4,4.42,2.77,62.8,56.0,627
2214,1,1.26,4,5,7,6.93,6.86,4.32,62.7,58.0,10076
2215,1,1.03,2,7,4,6.6,6.67,3.82,57.6,58.0,4177
2216,1,0.33,3,7,4,4.43,4.4,2.8,63.4,56.0,631
2217,1,0.35,5,5,5,4.52,4.48,2.8,62.2,56.0,748
2218,1,0.5,4,7,6,5.11,5.15,3.15,61.4,59.0,1752
2219,1,1.11,2,6,6,6.77,6.84,3.98,58.5,58.0,7480
2220,1,1.5,4,3,4,7.39,7.34,4.48,60.8,58.0,8148
2221,1,0.7,1,6,6,5.45,5.51,3.6,65.7,55.0,2437
2222,1,1.01,5,3,7,6.37,6.4,4.0,62.6,57.0,5777
2223,1,1.01,3,5,7,6.35,6.32,4.01,63.3,60.0,7127
2224,1,1.1,3,4,4,6.56,6.54,4.15,63.4,56.0,4066
2225,1,1.09,3,5,10,6.62,6.68,4.08,61.4,56.0,11631
2226,1,0.4,5,3,6,4.74,4.77,2.94,61.8,54.5,764
2227,1,0.8,5,6,7,5.92,5.96,3.67,61.8,56.0,5007
2228,1,1.1,4,7,5,6.66,6.69,4.03,60.4,59.0,5166
2229,1,2.0,3,1,7,8.14,8.18,4.97,61.0,51.6,13203
2230,1,1.34,5,7,3,7.12,7.08,4.38,61.7,55.0,6303
2231,1,0.3,2,4,8,4.27,4.29,2.73,63.8,56.0,684
2232,1,0.73,4,4,6,5.83,5.76,3.56,61.4,59.0,2770
2233,1,1.01,2,5,6,6.63,6.59,3.79,57.3,62.0,5487
2234,1,0.53,5,4,10,5.27,5.33,3.21,60.6,56.0,2293
2235,1,0.7,1,3,6,5.49,5.51,3.57,64.9,56.0,1981
2236,1,1.21,4,6,7,6.95,6.91,4.18,60.3,58.0,10137
2237,1,1.57,5,2,4,7.38,7.41,4.63,62.6,58.0,8228
2238,1,0.31,5,5,9,4.4,4.37,2.66,60.7,56.0,878
2239,1,1.78,4,3,4,7.93,7.87,4.67,59.1,60.0,11262
2240,1,1.2,5,4,8,6.76,6.81,4.22,62.2,56.0,9373
2241,1,1.22,5,4,7,6.93,6.88,4.23,61.3,56.0,8313
2242,1,0.52,5,4,9,5.21,5.26,3.17,60.6,57.0,2387
2243,1,1.57,5,1,5,7.43,7.47,4.62,62.0,55.6,8035
2244,1,0.33,4,4,8,4.42,4.39,2.72,61.7,58.0,965
2245,1,0.5,3,6,4,5.05,5.02,3.18,63.2,61.0,1097
2246,1,1.71,3,3,8,7.59,7.65,4.66,61.2,62.0,14893
2247,1,0.24,5,3,10,3.99,4.03,2.47,61.8,54.0,504
2248,1,0.58,3,4,5,5.46,5.51,3.25,59.3,59.0,1408
2249,1,0.35,5,5,9,4.53,4.56,2.81,61.8,54.0,945
2250,1,0.54,4,5,5,5.2,5.22,3.22,61.8,60.0,1237
2251,1,0.36,5,7,6,4.66,4.68,2.8,60.0,56.0,727
2252,1,0.96,5,4,5,6.28,6.24,3.92,62.6,57.0,4355
2253,1,0.93,3,6,4,6.21,6.24,3.89,62.5,58.0,4113
2254,1,0.4,4,3,8,4.75,4.79,2.89,60.6,60.0,877
2255,1,1.02,2,5,5,6.35,6.38,4.02,63.2,59.0,5301
2256,1,0.6,3,7,5,5.46,5.51,3.29,60.0,56.0,1841
2257,1,0.6,2,6,7,5.53,5.63,3.24,58.1,63.0,2065
2258,1,0.39,4,6,8,4.77,4.74,2.83,59.5,58.0,1126
2259,1,0.5,5,5,4,5.13,5.15,3.17,61.7,55.0,1080
2260,1,0.57,5,6,6,5.3,5.34,3.31,62.2,55.0,1698
2261,1,0.39,3,3,4,4.58,4.65,2.88,62.4,59.0,562
2262,1,0.38,5,4,10,4.67,4.72,2.89,61.6,56.0,1074
2263,1,0.44,2,7,6,4.81,4.84,3.07,63.6,56.0,1009
2264,1,1.02,3,7,5,6.39,6.35,4.03,63.3,58.0,5598
2265,1,0.5,3,6,7,5.13,5.2,3.1,60.0,60.0,1806
2266,1,1.04,5,3,5,6.5,6.46,4.05,62.5,57.0,4648
2267,1,1.0,5,6,6,6.41,6.46,3.97,61.7,54.0,6859
2268,1,0.72,4,2,6,5.8,5.76,3.52,60.9,60.0,2333
2269,1,0.4,5,7,9,4.65,4.68,2.93,62.8,57.0,1279
2270,1,1.09,5,5,10,6.61,6.68,4.09,61.4,55.0,11846
2271,1,0.72,5,3,9,5.76,5.82,3.47,59.9,59.0,2979
2272,1,0.33,5,5,10,4.48,4.49,2.75,61.3,55.0,971
2273,1,0.26,3,6,10,4.19,4.23,2.47,58.7,63.0,547
2274,1,0.42,5,6,7,4.84,4.8,2.97,61.6,57.0,1181
2275,1,1.01,3,5,8,6.42,6.48,3.99,61.9,56.0,8525
2276,1,0.43,4,5,4,4.91,4.85,2.94,60.2,60.0,871
2277,1,0.7,1,3,5,5.5,5.53,3.64,66.0,56.0,1840
2278,1,1.53,5,4,5,7.42,7.32,4.52,61.3,57.0,8529
2279,1,2.22,2,2,4,8.23,8.28,5.22,63.2,57.0,16398
2280,1,2.01,4,3,5,8.08,8.05,4.89,60.6,62.0,16733
2281,1,0.3,4,3,7,4.31,4.28,2.62,61.0,58.0,675
2282,1,0.52,3,1,9,5.17,5.19,3.19,61.7,55.5,1363
2283,1,1.09,3,5,4,6.54,6.49,4.12,63.2,58.0,4853
2284,1,1.09,4,6,5,6.61,6.55,4.11,62.5,57.0,5640
2285,1,0.31,4,3,7,4.36,4.32,2.68,61.8,61.0,698
2286,1,0.4,5,4,7,4.75,4.78,2.92,61.3,55.0,877
2287,1,0.32,4,2,8,4.38,4.35,2.7,61.9,59.0,720
2288,1,1.01,2,3,4,6.32,6.37,4.04,63.7,55.0,3999
2289,1,1.55,5,4,8,7.35,7.33,4.59,62.5,57.0,15794
2290,1,1.01,2,5,4,6.28,6.35,3.98,63.0,60.0,3827
2291,1,1.02,2,2,4,6.66,6.58,3.78,57.1,62.0,3342
2292,1,0.74,4,6,4,5.73,5.77,3.6,62.6,58.0,2594
2293,1,1.11,4,4,6,6.69,6.62,4.09,61.5,58.0,7055
2294,1,0.72,5,6,6,5.71,5.74,3.55,62.0,57.0,2843
2295,1,0.37,4,7,5,4.64,4.61,2.88,62.3,56.0,874
2296,1,1.72,4,5,5,7.67,7.62,4.77,62.4,60.0,14300
2297,1,0.32,4,4,6,4.36,4.41,2.73,62.3,58.0,561
2298,1,2.25,4,3,4,0.0,0.0,0.0,62.8,59.0,18034
2299,1,0.4,2,6,5,4.69,4.66,2.98,63.7,57.0,882
2300,1,0.38,5,6,4,4.64,4.66,2.89,62.2,56.0,663
2301,1,2.11,4,3,4,8.3,8.25,5.04,60.9,59.0,12633
2302,1,1.22,4,1,7,6.92,6.85,4.25,61.7,59.0,5910
2303,1,1.03,4,3,6,6.47,6.39,4.01,62.4,58.0,5078
2304,1,0.91,4,5,4,6.29,6.26,3.75,59.8,58.0,2564
2305,1,0.31,5,3,6,4.38,4.42,2.7,61.4,56.0,646
2306,1,1.51,1,4,4,7.14,7.08,4.66,65.5,55.0,8794
2307,1,0.92,3,7,3,6.13,6.18,3.88,63.0,58.0,2674
2308,1,1.07,4,4,6,6.58,6.5,4.09,62.5,57.0,6644
2309,1,0.7,5,6,7,5.62,5.69,3.52,62.2,58.0,3107
2310,1,0.71,5,5,7,5.76,5.78,3.51,60.9,57.0,3710
2311,1,0.4,5,5,9,4.78,4.81,2.93,61.1,56.0,1908
2312,1,0.35,5,7,9,4.55,4.52,2.79,61.5,57.0,1247
2313,1,1.02,5,3,5,6.45,6.48,3.99,61.7,57.0,5047
2314,1,0.7,4,4,4,5.75,5.72,3.5,61.0,58.0,1875
2315,1,0.99,5,3,5,6.44,6.47,3.94,61.1,56.0,5287
2316,1,0.9,2,3,4,6.09,6.0,3.79,62.7,64.0,2883
2317,1,0.61,3,2,8,5.47,5.51,3.4,62.0,54.4,1773
2318,1,1.2,3,2,6,6.73,6.77,4.22,62.5,59.0,5724
2319,1,0.9,3,3,7,6.09,6.14,3.8,62.1,59.0,4309
2320,1,0.78,2,5,7,5.86,5.82,3.74,64.0,54.0,3163
2321,1,1.02,3,3,5,6.31,6.38,4.04,63.7,55.0,4552
2322,1,1.2,3,3,5,6.75,6.71,4.2,62.4,60.0,6199
2323,1,1.03,5,4,7,6.44,6.47,4.03,62.4,56.0,7391
2324,1,1.03,5,3,5,6.44,6.49,4.01,62.0,56.0,5093
2325,1,2.01,5,3,4,8.09,8.06,5.0,61.9,57.0,14040
2326,1,1.0,3,2,4,6.44,6.35,3.99,62.4,63.0,3276
2327,1,0.9,2,5,5,6.09,6.13,3.86,63.2,61.0,3950
2328,1,0.78,5,3,4,5.94,5.88,3.64,61.6,54.0,2332
2329,1,0.39,5,3,6,4.67,4.7,2.92,62.3,55.0,707
2330,1,2.07,2,2,6,8.12,8.16,5.03,61.8,61.0,18707
2331,1,1.01,3,4,7,6.36,6.31,4.02,63.5,59.0,6529
2332,1,0.38,5,2,7,4.63,4.68,2.88,61.9,54.7,703
2333,1,1.05,3,7,6,6.39,6.51,4.06,62.9,57.0,6373
2334,1,0.5,3,6,4,5.09,5.05,3.21,63.3,56.0,1181
2335,1,0.38,5,6,8,4.71,4.74,2.83,59.9,61.0,1008
2336,1,0.3,4,3,6,4.32,4.29,2.63,61.1,61.0,608
2337,1,0.35,4,3,9,4.52,4.46,2.79,62.1,58.0,1024
2338,1,2.01,4,3,5,8.27,8.19,4.9,59.6,59.0,17458
2339,1,0.85,5,2,5,6.06,6.12,3.74,61.4,56.0,3392
2340,1,1.05,5,6,8,6.55,6.59,4.03,61.3,56.0,9843
2341,1,0.7,2,4,5,5.68,5.72,3.52,61.8,62.0,2155
2342,1,1.03,3,5,7,6.47,6.49,4.0,61.7,56.0,6662
2343,1,1.03,5,7,6,6.47,6.51,4.02,62.0,54.8,7697
2344,1,0.31,3,5,9,4.33,4.36,2.69,61.8,59.0,830
2345,1,2.09,3,5,4,8.07,8.14,5.08,62.7,61.0,16824
2346,1,0.5,3,4,9,5.01,5.04,3.13,62.3,59.0,1966
2347,1,1.0,4,6,6,6.49,6.46,3.91,60.4,57.0,6720
2348,1,0.54,4,5,7,5.3,5.23,3.16,60.0,59.0,1770
2349,1,1.03,2,5,4,6.46,6.51,4.0,61.7,63.0,4101
2350,1,0.35,5,3,5,4.5,4.55,2.82,62.3,57.0,491
2351,1,1.1,3,5,3,6.65,6.7,3.99,59.8,61.0,3678
2352,1,0.58,3,4,8,5.33,5.34,3.31,62.0,57.0,2078
2353,1,1.51,3,7,6,7.24,7.22,4.56,63.1,62.0,14205
2354,1,0.7,3,2,6,5.72,5.76,3.49,60.8,61.0,2360
2355,1,1.23,5,1,6,6.87,6.8,4.22,61.7,57.0,5763
2356,1,0.43,5,6,8,4.79,4.85,2.98,61.8,57.0,1308
2357,1,0.51,5,6,6,5.15,5.18,3.12,60.4,57.0,1656
2358,1,1.03,3,7,5,6.53,6.61,4.02,61.2,54.0,5948
2359,1,0.38,3,5,7,4.69,4.73,2.81,59.7,61.0,988
2360,1,1.08,4,3,3,6.54,6.59,4.05,61.7,59.0,3118
2361,1,0.45,4,2,5,4.99,4.93,2.99,60.3,59.0,941
2362,1,1.03,3,3,4,6.4,6.43,4.03,62.8,59.0,4283
2363,1,0.53,2,7,6,5.11,5.23,3.28,63.4,55.0,1734
2364,1,0.53,5,7,6,5.29,5.26,3.22,61.0,56.0,1783
2365,1,0.54,5,7,8,5.31,5.25,3.23,61.2,55.0,2323
2366,1,1.14,5,5,6,6.73,6.78,4.14,61.4,56.0,8017
2367,1,0.51,5,6,6,5.17,5.13,3.19,61.9,55.0,1781
2368,1,2.29,4,3,4,8.43,8.37,5.25,62.5,58.0,17666
2369,1,1.01,2,4,4,6.41,6.31,4.06,63.8,53.0,4185
2370,1,0.47,3,4,9,5.05,5.09,3.07,60.6,55.0,1780
2371,1,1.36,4,2,4,7.01,7.08,4.42,62.7,58.0,5856
2372,1,1.5,3,1,7,7.36,7.41,4.53,61.3,59.0,8662
2373,1,1.09,4,6,4,6.67,6.63,4.08,61.4,58.0,5127
2374,1,1.0,3,5,7,6.58,6.47,3.81,58.4,63.0,6098
2375,1,0.41,5,7,5,4.74,4.79,2.97,62.3,56.0,735
2376,1,0.32,4,6,10,4.38,4.39,2.7,61.6,58.0,1095
2377,1,1.51,4,7,5,7.37,7.32,4.49,61.1,60.0,12261
2378,1,1.07,5,7,4,6.55,6.58,4.03,61.4,56.0,4513
2379,1,0.31,5,4,7,4.34,4.37,2.72,62.5,57.0,625
2380,1,1.6,5,1,6,7.51,7.54,4.66,61.9,55.0,8886
2381,1,1.01,4,3,5,6.58,6.56,3.89,59.2,58.0,3417
2382,1,1.03,4,3,5,6.62,6.58,3.91,59.2,60.0,5105
2383,1,0.43,4,7,5,4.8,4.84,2.95,61.2,60.0,774
2384,1,0.24,3,5,8,4.04,4.06,2.45,60.6,59.0,608
2385,1,1.62,2,1,4,7.41,7.33,4.73,64.2,62.0,6223
2386,1,0.3,2,7,8,4.23,4.31,2.71,63.5,58.0,787
2387,1,1.22,3,5,8,6.81,6.84,4.14,60.7,62.0,10719
2388,1,0.8,3,5,7,5.83,5.94,3.74,63.6,56.0,3471
2389,1,0.53,5,3,5,5.23,5.27,3.22,61.3,55.0,1268
2390,1,0.82,5,5,6,5.99,5.96,3.7,61.9,57.0,3453
2391,1,1.03,5,4,4,6.44,6.46,4.02,62.3,59.0,4928
2392,1,0.42,3,5,5,4.82,4.79,3.03,63.1,56.0,926
2393,1,0.42,5,6,6,4.83,4.77,2.99,62.3,55.0,1024
2394,1,0.35,3,4,7,4.49,4.52,2.78,61.7,61.0,706
2395,1,2.07,4,2,6,8.2,8.18,5.01,61.2,58.0,18359
2396,1,1.01,5,1,4,6.57,6.61,3.89,59.0,59.0,3982
2397,1,0.7,5,2,6,5.72,5.75,3.52,61.4,56.0,2270
2398,1,0.59,3,3,8,5.42,5.33,3.35,62.3,55.0,1840
2399,1,0.43,5,5,5,4.84,4.87,3.0,61.8,56.0,792
2400,1,1.21,2,4,8,6.74,6.65,4.28,63.8,55.0,6559
2401,1,1.23,4,1,7,6.9,6.95,4.16,60.1,60.0,5209
2402,1,0.5,3,4,9,5.15,5.07,3.13,61.3,57.0,1940
2403,1,0.7,4,5,5,5.74,5.68,3.5,61.3,59.0,2423
2404,1,1.7,3,1,6,7.55,7.59,4.76,62.9,58.0,9586
2405,1,0.32,5,3,9,4.41,4.43,2.71,61.3,56.0,708
2406,1,0.5,2,6,5,4.99,5.03,3.17,63.3,59.0,1316
2407,1,0.92,3,5,4,6.18,6.22,3.9,62.9,58.0,3763
2408,1,1.13,5,2,6,6.63,6.73,4.16,62.3,56.0,4940
2409,1,0.57,4,5,7,5.41,5.35,3.3,61.3,54.0,1815
2410,1,1.02,5,4,6,6.43,6.49,4.04,62.5,55.0,6418
2411,1,0.35,5,2,8,4.53,4.57,2.8,61.5,55.0,598
2412,1,0.51,5,3,5,5.14,5.11,3.23,63.0,57.0,1195
2413,1,0.72,5,2,9,5.77,5.75,3.53,61.3,57.0,2678
2414,1,1.08,5,4,5,6.58,6.55,4.06,61.8,56.0,5352
2415,1,1.83,4,3,5,7.89,7.85,4.75,60.4,59.0,10162
2416,1,0.33,5,6,7,4.42,4.44,2.76,62.3,53.8,771
2417,1,0.61,5,6,7,5.45,5.47,3.37,61.7,55.0,2285
2418,1,2.03,3,2,5,8.02,8.06,5.06,62.9,57.0,15153
2419,1,0.57,5,3,5,5.32,5.36,3.3,61.8,57.0,1397
2420,1,1.23,3,4,5,6.81,6.78,4.29,63.1,56.0,6665
2421,1,1.04,3,7,7,6.5,6.53,3.96,60.8,58.0,6915
2422,1,0.35,5,5,8,4.56,4.58,2.8,61.2,56.0,872
2423,1,0.61,5,4,9,5.46,5.48,3.35,61.2,56.0,3008
2424,1,1.02,4,5,6,6.54,6.46,4.02,61.8,56.0,6626
2425,1,0.7,3,6,4,5.71,5.73,3.52,61.5,56.0,2298
2426,1,1.5,3,3,8,7.26,7.31,4.58,62.9,59.0,11748
2427,1,0.72,5,1,10,5.74,5.77,3.57,62.0,55.0,2279
2428,1,1.55,4,3,5,7.5,7.46,4.54,60.7,58.0,9763
2429,1,0.32,5,6,8,4.42,4.45,2.73,61.6,55.0,790
2430,1,0.9,3,6,5,6.15,6.2,3.8,61.5,62.0,4239
2431,1,1.14,5,4,9,6.74,6.77,4.13,61.1,58.0,10933
2432,1,0.29,5,6,9,4.2,4.22,2.64,62.7,55.0,669
2433,1,0.31,3,7,4,4.35,4.37,2.74,62.8,53.0,462
